DeshB,Adult
GBK,Unknown
Hem,Adult
Hirda,Adult
JYM,Unknown
Kabi,Unknown
kancha,Unknown
loke,Unknown
LR,Adult
NK,Unknown
NPR,Unknown
NSR,Unknown
Ramri,Adult
Ratna,Unknown
Ripa,Child
RRR,Unknown
SE,Adult
TBK,Unknown
TKR,Child
VKAMI,Unknown
