3REFL:SG,3SG.REFL
3RG,3SG.ERG
3S:ERG,3SG.ERG
3SG:ERG,3SG.ERG
3SG:PRON,3SG.ERG
ABS:PL,PL.ABS
ABS.PL,PL.ABS
ABS:SG,SG.ABS
ABS.SG,SG.ABS
AdJ,ADJ
ADJ,ADJ
ADJ.POSS,POSS
ADK,ADJ
ADv,ADV
ADV,ADV
ADV:PROX,ADV.PROX
ADVT,ADV
AF,AFF
AFF,AFF
AG,PURP
APLIC,APPL
ASEG,FUT.ASS
ASP,ASP
AUX:1ABS:PL,AUX.1PL.ABS
AUX:1PL,AUX.1PL
AUX:3ERG,AUX.3SG.ERG
AUX:3ERG:SG,AUX.3SG.ERG
AUX,AUX
AUX:NEG,AUX.NEG
AUX.NEG,AUX.NEG
AUX:SUBJ,AUX.SBJV
CAUS,CAUS
CFLR,CLF
CFLR.INAN,CLF.INAN
CFRL,CLF
CLAS:ANIM:ADV,CLF.ANIM.ADV
CLAS:ANIM,CLF.ANIM
CLAS,CLF
CLAS:INAN,CLF.INAN
CLASS,CLF
CL,CLF
CLFR:ANI,CLF.ANIM
CLFR.ANI,CLF.ANIM
CLFR:ANIM,CLF.ANIM
CLFR.ANIM,CLF.ANIM
CLFR,CLF
CLFR:INAN,CLF.INAN
CLFR.INAN,CLF.INAN
CLFR:INANI,CLF.INAN
CLFR:PARTIT,CLF.PARTIT
CLFR.PARTIT,CLF.PARTIT
CLIT,CLIT
COM,COM
COMP:3ABS,COMPL.3SG.ABS
COMP:3ABS:SG,COMPL.3SG.ABS
COMP,COMP
COMP:INCH,COMPL.INCH
COMP:PASS,COMPL.PASS
COND,COND
CONJ,CONJ
DEIC,DEICT
DEIC:DIST,DEICT.DIST
DEIC:PROX,DEICT.PROX
DEICT,DEICT
DEICT:DIST,DEICT.DIST
DEICT:PROX,PROX
DEIX,DEICT
DEIX:PL,DEICT.PL
DEM,DEM
DET,DET
DIECT,DEICT
DIM,DIM
DISST,DIST
DIST,DIST
DISTE,DIST
DSIT,DIST
DUR:1ERG:SG,DUR.1SG.ERG
DUR:3ERG:PL,DUR.3PL.ERG
DUR:3ERG:SG,DUR.3SG.ERG
DUR,DUR
DUT,DUR
EG,ERG
EICT,DEICT
ERG,ERG
EXIS,EXIST
EXIST:3ABS.PL,EXIST.3PL.ABS
EXIST,EXIST
EXIST:NEG,NEG.EXIST
EXT,EXIST
FEM,F
FUT:EXIST,EXIST.FUT
FUT,FUT
FUT.NEG,NEG.FUT
FUT:PART,FUT.PTCP
FUT.PART,FUT.PTCP
HORT:1ABS:PL:2ABS:PL,HORT.1/2PL.ABS
HORT:1ABS:PL,HORT.1PL.ABS
HORT:1PL:2PL,HORT.1/2PL
HORT,HORT
ICNP,INCEP
ICPL,INCOMPL
IIMPF,IPFV
IMP:1PL,IMP.1PL
IMP.1PL,IMP.1PL
IMP:2PL,IMP.2PL
IMP:2SG,IMP.2SG
IMP.2SG,IMP.2SG
IMPF,IPFV
IMPF:PASS,IPFV.PASS
IMPF.PASS,IPFV.PASS
IMp,IMP
IMP,IMP
IMPT,IPFV
INAL,INAL
INCH:COMP,COMPL.INCH
INCH.IMPF,IPFV.INCH
INCH,INCH
INCH:INCP,INCH/INCEP
INCH:SUBJV,SBJV.INCH
INCH:SUBJVT,SBJV.INCH
INC,INCH
INCL:IMP:1PL,IMP.1PL.INCL
INCP,INCEP
IN,INTJ
INPC,INCOMPL
INTEJ,INTJ
INTERG,INTRG
INTER,INTRG
INTERJ,INTJ
INTERN,INTRG
INT,Q
INTRANS,INTR
IpFV,IPFV
IPFV,IPFV
IPFVT,IPFV
LOC,LOC
MASC,M
N:DEIC,N.DEICT
N:DEIC:PROX,N.DEICT.PROX
N.DIM,N.DIM
N:DIM:PL,N.DIM.PL
NEG:1ERG:SG,NEG.1SG.ERG
NEG:3ERG:SG,NEG.3SG.ERG
NEG:AUX,NEG.AUX
NEG.AUX,NEG.AUX
NEG:EXIST,NEG.EXIST
NEG.EXIST,NEG.EXIST
NEG,NEG
NEG:PTL,NEG
NEG:PT,NEG
NEG:SG,NEG.SG
N:INTRANS,NMLZ.INTR
N,N
N.,N
NOM,NOM
NP,N
N:POSS,N.POSS
N:PROP,N.PROP
N.PROP,N.PROP
N:PROPS,N.PROP
N:RPOP,N.PROP
N:SG,N.SG
N.SG,N.SG
NUM:CLAS:INAN:DIST,CLF.INAN.DIST
NUM,NUM
OBLIG,OBLIG
OBLIH,OBLIG
OLBIG,OBLIG
PARTIT,PARTIT
PART.PASS,PTCP.PASS
PART,PTCP
PARTT,PARTIT
PAS,PASS
PASS:IMPF,PASS.IPFV
PASS.IMPF,PASS.IPFV
PASS.INCP,PASS.INCEP
PASS:IPFV,IPFV.PASS
PASS:PART,PASS.PARTIT
PASS.PART,PASS.PARTIT
PASS,PASS
PASS:PFV,PASS.PFV
PASS.PFV,PASS.PFV
PASS:SUBJ,PASS.SBJV
PASS.SUBJ,PASS.SBJV
PFV:2ERG:S,PFV.2SG.ERG
PFV.INCH,PFV.INCH
PFV,PFV
PFVT,PFV
PL,PL
POS,POSS
POSS,POSS
POSSS,POSS
POT,POT
P,P
PREP:POS,PREP
PREP,PREP
PRF,PRF
PRON,PRO
PRON:SG,SG
PRON.SG,SG
PROP,N.PROP
PRO:POS,POSS
PRO,PRO
PRO:SG1,1SG
PROX,PROX
PROX\,PROX
PTL.NEG,NEG
PTL,PTCL
PT:NEG,NEG
PT.NEG,NEG
QUANT:MOD,QUANT.MOD
QUANT:PL,QUANT.PL
QUANT,QUANT
QUOT,QUOT
RECENT,RECENT
REFL,REFL
REL,REL
sG,SG
SG,SG
S,N
SUBJ:PASS,SBJV.PASS
SUBJ,SBJV
SUBJV,SBJV
SUBJVT,SBJV
SUBVJ,SBJV
SUBV,SBJV
SUJBV,SBJV
SUJV,SBJV
SUS:DEIC,N.DEICT
SUS.DEIC,N.DEICT
SUS,N
SUS.,N
SUVJ,SBJV
TERM:3ERG,TERM.3SG.ERG
TERM:PFV,PFV.TERM
TERM,TERM
TOP,TOP
TRANS,TR
TRASN,TR
V:ANT,V
V:AUX:FUT,V.AUX.FUT
V:AUX:IMP,V.AUX.IMP
V:AUX,V.AUX
V.AUX,V.AUX
V:CAUS:PASS,V.CAUS.PASS
V:CAUS,V.CAUS
V.CAUS,V.CAUS
VI:1PL,V.INTR.1PL
VI:1SG,V.INTR.1SG
VI:2SG,V.INTR.2SG
VI:3SG,V.INTR.3SG
VI:IMP:2SG,V.INTR.IMP.2SG
VI:IMP,V.INTR.IMP
V:IMP:2SG,V.IMP.2SG
V:IMPF,V.IPFV
V:IMP,V.IMP
V:INCH,V.INCH
V:INF,V
V:INRANS,V.INTR
V:INTRANS,V.INTR
V:INTRAN,V.INTR
V:INTRASN,V.INTR
V:INTRNAS,V.INTR
V:INTRNS,V.INTR
V:IN,V
VI:PASS,V.INTR.PASS
VI:SUBJV,V.INTR.SBJV
V:ITRANS,V.INTR
VI,V.INTR
V:MP,V
VN,VN
V:PASS,V.PASS
V.PASS,V.PASS
V:PFV:3SG,V.PFV.3SG
VP,V.POS
V:SUBJ,V.SBJV
V:SUBJV,V.SBJV
VT:1SG,V.TR.1SG
VT:2SG,V.TR.2SG
VT.3PL,V.TR.3PL
VT.3SG,V.TR.3SG
VT:IMP:2SG,V.TR.IMP.2SG
VT.IMP.2SG,V.TR.IMP.2SG
VT.PASS,V.TR.PASS
V:TRAMS,V.TR
V:TRANs,V.TR
V:TRANS,V.TR
V.TRANS,V.TR
V:TRASN,V.TR
V:TRA,V.TR
V:TRNAS,V.TR
V:TR,V.TR
VT:SG2,V.TR.2SG
VT:SG,V.TR.SG
.VT,V.TR
VT,V.TR
V,V
