3:ACC:SG:N:X,3SG.N.ACC
3:DAT:PL:x,3PL.DAT
3:DAT:SG:F,3SG.F.DAT
3:DAT:SG:M,3SG.M.DAT
3:GEN:PL:x,3PL.GEN
3:GEN:SG:F,3SG.F.GEN
3:GEN:SG:M,3SG.M.GEN
3:INS:PL:x,3PL.INS
3:INS:SG:F,3SG.F.INS
3:INS:SG:M,3SG.M.INS
3:NOM:PL:x,3PL.NOM
3:NOM:PL:x:X,3PL.NOM
3:NOM:SG:F,3SG.F.NOM
3:NOM:SG:M,3SG.M.NOM
3:NOM:SG:N,3SG.N.NOM
3:NOM:SG:x:X,3SG.NOM
3:PL:x,3PL
3:PRP:PL:F,3PL.F.PREP
3:PRP:PL:x,3PL.PREP
3:PRP:SG:F,3SG.F.PREP
3:PRP:SG:F:X,3SG.F.PREP
3:PRP:SG:M,3SG.M.PREP
3:PRP:SG:N,3SG.N.PREP
3:SG:F,3SG.F
3:SG:M,3SG.M
a,???
a:AN,ANIM
a:PL:ACC:AN,PL.ACC.ANIM
a:PL:DAT:AN,PL.DAT.ANIM
a:PL:DAT:INAN,PL.DAT.INAN
a:PL:GEN:AN,PL.GEN.ANIM
a:PL:INS:AN,PL.INS.ANIM
a:PL:INS:INAN,PL.INS.INAN
a:PL:NOM:AN,PL.NOM.ANIM
a:PL:NOM:INAN,PL.NOM.INAN
a:SG:ACC:AN,SG.ACC.ANIM
a:SG:ACC:INAN,SG.ACC.INAN
a:SG:DAT:AN,SG.DAT.ANIM
a:SG:GEN:AN,SG.GEN.ANIM
a:SG:GEN:INAN,SG.GEN.INAN
a:SG:INS:AN,SG.INS.ANIM
a:SG:NOM:INAN,SG.NOM.INAN
ABBREV,???
ACC,ACC
ACC:5,ACC
ACC:AN,ACC.ANIM
ACC:PL,PL.ACC
ACC:PL:x:AN,PL.ACC.ANIM
ACC:PL:x:INAN,PL.ACC.INAN
ACC:SG,SG.ACC
ACC:SG:AN,SG.ACC.ANIM
ACC:SG:F,F.SG.ACC
ACC:SG:INAN,SG.ACC.INAN
ACC:SG:M:INAN,M.SG.ACC.INAN
ACC:SG:N,N.SG.ACC
ADV,ADV
AN,ANIM
BABBLE,BABBLE
CHILD,???
COMPAR,COMPAR
CONJ,CONJ
CONJ_MULT,CONJ
DAT,DAT
DAT:5,DAT
DAT:PL,PL.DAT
DAT:PL:X,PL.DAT
DAT:PL:x,PL.DAT
DAT:SG:AN,SG.DAT.ANIM
DAT:SG:INAN,SG.DAT.INAN
DAT:SG:N,N.SG.DAT
F:ACC,F.ACC
F:AN,F.ANIM
F:DAT,F.DAT
F:GEN,F.GEN
F:INAN,F.INAN
F:INS,F.INS
F:NOM,F.NOM
F:PL:ACC,F.PL.ACC
F:PL:ACC:AN,F.PL.ACC.ANIM
F:PL:ACC:INAN,F.PL.ACC.INAN
F:PL:DAT:AN,F.PL.DAT.ANIM
F:PL:DAT:INAN,F.PL.DAT.INAN
F:PL:GEN,F.PL.GEN
F:PL:GEN:AN,F.PL.GEN.ANIM
F:PL:GEN:INAN,F.PL.GEN.INAN
F:PL:INS:AN,F.PL.INS.ANIM
F:PL:INS:INAN,F.PL.INS.INAN
F:PL:NOM:AN,F.PL.NOM.ANIM
F:PL:NOM:INAN,F.PL.NOM.INAN
F:PL:PRP:AN,F.PL.PREP.ANIM
F:PL:PRP:INAN,F.PL.PREP.INAN
F:PRP,F.PREP
F:SG,F.SG
F:SG.NOM,F.SG.NOM
F:SG:ACC,F.SG.ACC
F:SG:ACC:AN,F.SG.ACC.ANIM
F:SG:ACC:INAN,F.SG.ACC.INAN
F:SG:ACC:X,F.SG.ACC
F:SG:DAT,F.SG.DAT
F:SG:DAT:AN,F.SG.DAT.ANIM
F:SG:DAT:INAN,F.SG.DAT.INAN
F:SG:DAT:X,F.SG.DAT
F:SG:GEN,F.SG.GEN
F:SG:GEN:AN,F.SG.GEN.ANIM
F:SG:GEN:INAN,F.SG.GEN.INAN
F:SG:GEN:X,F.SG.GEN
F:SG:INS,F.SG.INS
F:SG:INS:AN,F.SG.INS.ANIM
F:SG:INS:INAN,F.SG.INS.INAN
F:SG:INS:X,F.SG.INS
F:SG:NOM,F.SG.NOM
