afx.detached,pfx,
aj,ADJ,ADJ
av,ADV,ADV
cd,CONJ,SCONJ
cj,CONJ,CCONJ
cm,CONJ,SCONJ
cop,PTCL,PART
d,PRODEM,PRON
ht,PTCL,PART
ideoph,IDEOPH,INTJ
ij,INTJ,INTJ
loc,ADV,ADV
lr,PTCL,PART
n,N,NOUN
ng,pfx,
nm,NUM,NUM
none,,
obr,PRODEM,PRON
or,PRODEM,PRON
pfx,pfx,
pn,PRODEM,PRON
pr,PREP,ADP
ps,PRODEM,DET
q,PTCL,PART
sfx,sfx,
sr,PRODEM,PRON
v,V,VERB
wh,PTCL,PART
