t^p_walk_a_little,PRS.walk_a_little
t^p_want,PRS.want
t^p_warm,PRS.warm
t^p_wash,PRS.wash
t^p_wash_face,PRS.wash_face
t^p_wash_hands,PRS.wash_hands
t^p_watch_with_surprise,PRS.watch_with_surprise
t^p_wear,PRS.wear
t^p_weed,PRS.weed
t^p_win,PRS.win
t^p_wipe,PRS.wipe
t^p_wipe_back,PRS.wipe_back
t^p_work,PRS.work
t^p_wrap,PRS.wrap
t^p_write,PRS.write
t^tena,TENSE
undress/t^pf,undress.PRF
urinate/t^pf,urinate.PRF
waken/c,waken.CAUS
wear/t^pf,wear.PRF
win/t^pf,win.PRF
wipe/t^pf,wipe.PRF
wipe_back/t^pf,wipe_back.PRF
wipe_backside/t^pf,wipe_backside.PRF
wipe_nose/t^pf,wipe_nose.PRF
wonder/t^pf,wonder.PRF
wrap/t^pf,wrap.PRF
write/t^pf,write.PRF
