kun,MHON
mai,CLF
need.PRES,need.PRS
NEG,NEG
NEG.CONN,NEG.CVB
NEG.IMP,NEG.IMP
NEG.OBL,NEG.OBLIG
NEG.PRS,NEG.PRS
NOM,NOM
OBJVZ,OBJVZ
PASS,PASS
POL,POL
POT,POT
POT.OBL,POT
POT.PRES,POT.PRS
PRH,PROH
PRH.PRES,PROH.PRS
Q,Q
QUOT,QUOT
ri,CLF
sai,CLF
san,MHON
Suse_elder_sister_FAM,Suse_elder_sister.FAM
tachi,SOC
Takako_grandma_FAM,Takako_grandma.FAM
TOP,TOP
tsu,CLF
WONDER,PRAG
look.GER,look.NMLZ
eat.GER,eat.NMLZ
do.GER,do.NMLZ
catch.GER,catch.NMLZ
slide.GER,slide.NMLZ
thing_left_behind.GER,thing_left_behind.NMLZ
move.GER,move.NMLZ
meet.GER,meet.NMLZ
switch.GER,switch.NMLZ
throwing_quoits.GER,throwing_quoits.NMLZ
decrease.CONN,decrease.CVB
getting_up_early.GER,getting_up_early.NMLZ
begin.GER,begin.NMLZ
because.CONN,because.CVB
try.GER,try.NMLZ
eraser.GER,eraser.NMLZ
run_after.GER,run_after.NMLZ
spill.CONN,spill.CVB
give.GER,give.NMLZ
ask.CONN,ask.CVB
say.CONN,say.CVB
become.CONN,become.CVB
mix.GER,mix.NMLZ
descend.GER,descend.NMLZ
run_away.GER,run_away.NMLZ
touch.CONN,touch.CVB
give.CONN,give.CVB
born_in_which_month.gatsu.GER,born_in_which_month.gatsu.NMLZ
born_in_april.gatsu.GER,born_in_april.gatsu.NMLZ
do.CONN,do.CVB
dead_end.GER,dead_end.NMLZ
enter.CONN,enter.CVB
lie_down.GER,lie_down.NMLZ
put_in.GER,put_in.NMLZ
landslide.GER,landslide.NMLZ
use_too_much.GER,use_too_much.NMLZ
stick_out.CONN,stick_out.CVB
turn.CONN,turn.CVB
link.CONN,link.CVB
get_out.CONN,get_out.CVB
put_in.CONN,put_in.CVB
drink.CONN,drink.CVB
stop.GER,stop.NMLZ
connect.CONN,connect.CVB
route.GER,route.NMLZ
can.GER,can.NMLZ
appointment.GER,appointment.NMLZ
pull.CONN,pull.CVB
come.CONN,come.CVB
use.CONN,use.CVB
help.GER,help.NMLZ
go.CONN,go.CVB
change_trains.GER,change_trains.NMLZ
fried_noodles.GER,fried_noodles.NMLZ
ball_toss_game.GER,ball_toss_game.NMLZ
jack_in_the_box.GER,jack_in_the_box.NMLZ
ball_basket.GER,ball_basket.NMLZ
sleeping_pill.GER,sleeping_pill.NMLZ
mix.CONN,mix.CVB
take_off_shoes.CONN,take_off_shoes.CVB
