BO1,Child
BO2,Child
BOY,Child
CA1,Adult
CAL,Adult
CO1,Child
CO2,Child
CO3,Child
COU,Child
FE1,Adult
FE2,Adult
FE3,Adult
FEM,Adult
GI1,Child
GI2,Child
GI3,Child
GIR,Child
MA1,Adult
MA2,Adult
MAL,Adult
PLA,Child
UNC,Adult
UNI,Unknown
